% Model:              Gyroid2-0.5.mph
% Version:            COMSOL 6.2.0.290
% Date:               Apr 30 2025, 16:48
% Table:              切面 - 切面
% zp (mm)                速度大小 (m/s)               温度 (degC)                压力 (Pa)
38                       4.730999804561791        82.22991534191694        1.9513219307420093
38.2                     4.694993232721578        82.29813895637673        1.5842974555397689
38.400000000000006       4.650427805645635        82.34219013319766        1.0668114653080432
38.60000000000001        4.659396215901759        82.2399677157264         0.34009591508488596
38.80000000000002        4.610225509265424        82.27024680447532        -0.17757870934897727
39                       4.491255125220584        82.44057607778225        -0.6478503921032225
39.2                     4.3983976699272525       82.52922674540663        -1.052357670568521
39.400000000000006       4.312238997271352        82.58694952041095        -1.4413693012535456
39.60000000000001        4.208522705592225        82.66790675043862        -1.86022969302715
39.80000000000001        4.064957566989781        82.80593913862654        -2.3404329943595146
40                       3.387428893963906        84.04099122487301        -2.730608891988972
